timestamp,Open,High,Low,Close,Volume,Dividends,Stock Splits,Returns,Price_Range,VWAP,data_type
2025-04-24 00:00:00+00:00,93692.3984375,94016.1953125,91696.7109375,93943.796875,31483175315,0.0,0.0,,2319.484375,93943.796875,daily
2025-04-25 00:00:00+00:00,93954.25,95768.390625,92898.59375,94720.5,40915232364,0.0,0.0,0.008267742531563593,2869.796875,94382.74283881347,daily
2025-04-26 00:00:00+00:00,94714.6484375,95251.359375,93927.25,94646.9296875,17612825123,0.0,0.0,-0.0007767095032226168,1324.109375,94434.43723984393,daily
2025-04-27 00:00:00+00:00,94660.90625,95301.203125,93665.3984375,93754.84375,18090367764,0.0,0.0,-0.00942540809771053,1635.8046875,94320.7100045678,daily
2025-04-28 00:00:00+00:00,93755.3046875,95598.4921875,92860.8046875,94978.75,32363449569,0.0,0.0,0.013054325526514532,2737.6875,94472.32383438588,daily
2025-04-29 00:00:00+00:00,94981.859375,95485.4140625,93796.6328125,94284.7890625,25806129921,0.0,0.0,-0.007306486319308303,1688.78125,94443.21748723443,daily
2025-04-30 00:00:00+00:00,94286.46875,95249.3203125,92979.640625,94207.3125,28344679831,0.0,0.0,-0.0008217291810309613,2269.6796875,94408.85928365545,daily
2025-05-01 00:00:00+00:00,94212.859375,97437.9609375,94153.6328125,96492.3359375,32875889623,0.0,0.0,0.02425526614507767,3284.328125,94709.9521745028,daily
2025-05-02 00:00:00+00:00,96494.96875,97905.8984375,96375.9453125,96910.0703125,26421924677,0.0,0.0,0.0043291974532626565,1529.953125,94938.8935889768,daily
2025-05-03 00:00:00+00:00,96904.6328125,96943.8828125,95821.2890625,95891.796875,15775154889,0.0,0.0,-0.010507405827035687,1122.59375,94994.63263083018,daily
2025-05-04 00:00:00+00:00,95877.1875,96318.921875,94173.4296875,94315.9765625,18198688416,0.0,0.0,-0.016433317174712747,2145.4921875,94951.73167271721,daily
2025-05-05 00:00:00+00:00,94319.5625,95193.1875,93566.265625,94748.0546875,25816260327,0.0,0.0,0.0045811763897039,1626.921875,94934.97007006919,daily
2025-05-06 00:00:00+00:00,94748.3828125,96889.1796875,93399.859375,96802.4765625,26551275827,0.0,0.0,0.02168299794413664,3489.3203125,95080.69804518056,daily
2025-05-07 00:00:00+00:00,96800.1953125,97625.8046875,95829.3359375,97032.3203125,76983822462,0.0,0.0,0.0023743581586117557,1796.46875,95440.78755443645,daily
2025-05-08 00:00:00+00:00,97034.25,103969.5390625,96913.875,103241.4609375,69895404397,0.0,0.0,0.06399043746457878,7055.6640625,96560.05023517596,daily
2025-05-09 00:00:00+00:00,103239.125,104297.4921875,102343.09375,102970.8515625,58198593958,0.0,0.0,-0.002621130818400763,1954.3984375,97244.2188244284,daily
2025-05-10 00:00:00+00:00,102973.7109375,104961.765625,102830.484375,104696.328125,42276713994,0.0,0.0,0.016756941758927724,2131.28125,97780.37531292204,daily
2025-05-11 00:00:00+00:00,104701.0703125,104937.9921875,103364.7421875,104106.359375,46285517406,0.0,0.0,-0.005635047193781384,1573.25,98242.28366764386,daily
2025-05-12 00:00:00+00:00,104106.9609375,105747.453125,100814.40625,102812.953125,63250475404,0.0,0.0,-0.01242389281274392,4933.046875,98656.970389988,daily
2025-05-13 00:00:00+00:00,102812.4921875,104997.421875,101515.09375,104169.8125,52608876410,0.0,0.0,0.013197358248725033,3482.328125,99043.7962718001,daily
2025-05-14 00:00:00+00:00,104167.328125,104303.5625,102618.296875,103539.4140625,45956071155,0.0,0.0,-0.006051642240404331,1685.265625,99303.43960136414,daily
2025-05-15 00:00:00+00:00,103538.828125,104153.6171875,101440.8125,103744.640625,50408241840,0.0,0.0,0.00198211052629782,2712.8046875,99568.0279109719,daily
2025-05-16 00:00:00+00:00,103735.65625,104533.484375,103137.4765625,103489.2890625,44386499364,0.0,0.0,-0.0024613470244020386,1396.0078125,99763.4799329474,daily
2025-05-17 00:00:00+00:00,103489.2890625,103716.9453125,102659.1796875,103191.0859375,37898552742,0.0,0.0,-0.0028814878109744146,1057.765625,99903.39890328688,daily
2025-05-18 00:00:00+00:00,103186.953125,106597.171875,103142.6015625,106446.0078125,49887082058,0.0,0.0,0.03154266519659865,3454.5703125,100237.03347549221,daily
2025-05-19 00:00:00+00:00,106430.53125,107068.71875,102112.6875,105606.1796875,61761126647,0.0,0.0,-0.007889709931436006,4956.03125,100555.86802333039,daily
2025-05-20 00:00:00+00:00,105605.40625,107307.1171875,104206.515625,106791.0859375,36515726122,0.0,0.0,0.011220046530480143,3100.6015625,100767.35820409833,daily
2025-05-21 00:00:00+00:00,106791.3125,110724.4609375,106127.234375,109678.078125,78086364051,0.0,0.0,0.027034018449719976,4597.2265625,101369.96785719696,daily
2025-05-22 00:00:00+00:00,109673.4921875,111970.171875,109285.0703125,111673.28125,70157575642,0.0,0.0,0.018191448638679386,2685.1015625,101960.14469034891,daily
2025-05-23 00:00:00+00:00,111679.359375,111798.90625,106841.3046875,107287.796875,67548133399,0.0,0.0,-0.03927066820202352,4957.6015625,102238.60657992822,daily
2025-05-24 00:00:00+00:00,107278.5078125,109454.5234375,106895.2890625,107791.15625,45903627163,0.0,0.0,0.004691674073487251,2559.234375,102429.06397332264,daily
2025-05-25 00:00:00+00:00,107802.2734375,109313.3046875,106683.375,109035.390625,47518041841,0.0,0.0,0.011543009819045436,2629.9296875,102655.59297974786,daily
2025-05-26 00:00:00+00:00,109023.78125,110376.8828125,108735.640625,109440.3671875,45950461571,0.0,0.0,0.003714175371671846,1641.2421875,102873.34568411876,daily
2025-05-27 00:00:00+00:00,109440.40625,110744.2109375,107609.5546875,108994.640625,57450176272,0.0,0.0,-0.004072780217708405,3134.65625,103109.49508753995,daily
2025-05-28 00:00:00+00:00,108992.171875,109298.2890625,106812.9296875,107802.328125,49155377493,0.0,0.0,-0.010939184653144474,2485.359375,103259.44786267099,daily
2025-05-29 00:00:00+00:00,107795.5703125,108910.046875,105374.3984375,105641.7578125,56022752042,0.0,0.0,-0.020041963379443528,3535.6484375,103343.15765045377,daily
2025-05-30 00:00:00+00:00,105646.2109375,106308.9453125,103685.7890625,103998.5703125,57655287183,0.0,0.0,-0.015554336978341854,2623.15625,103366.03153027661,daily
2025-05-31 00:00:00+00:00,103994.71875,104927.1015625,103136.1171875,104638.09375,38997843858,0.0,0.0,0.006149348357177731,1790.984375,103395.36759815023,daily
2025-06-01 00:00:00+00:00,104637.296875,105884.546875,103826.953125,105652.1015625,37397056873,0.0,0.0,0.009690618169351017,2057.59375,103444.19581957659,daily
2025-06-02 00:00:00+00:00,105649.8125,105958.3125,103727.546875,105881.53125,45819706290,0.0,0.0,0.0021715582000447764,2230.765625,103507.14029881566,daily
2025-06-03 00:00:00+00:00,105888.4765625,106813.578125,104920.84375,105432.46875,46196508367,0.0,0.0,-0.004241178746647534,1892.734375,103555.99887322969,daily
2025-06-04 00:00:00+00:00,105434.3671875,105997.6953125,104232.703125,104731.984375,44544857105,0.0,0.0,-0.0066439151364365845,1764.9921875,103584.08729462507,daily
2025-06-05 00:00:00+00:00,104750.78125,105936.6875,100436.8828125,101575.953125,57479298400,0.0,0.0,-0.030134359325224014,5499.8046875,103524.04615253043,daily
2025-06-06 00:00:00+00:00,101574.3671875,105376.7734375,101169.5703125,104390.34375,48856653697,0.0,0.0,0.027707252931573167,4207.203125,103545.51637073442,daily
2025-06-07 00:00:00+00:00,104390.6484375,105972.7578125,103987.3125,105615.625,38365033776,0.0,0.0,0.011737496074678777,1985.4453125,103585.03514157032,daily
2025-06-08 00:00:00+00:00,105617.5078125,106497.0625,105075.328125,105793.6484375,36626232328,0.0,0.0,0.0016855786016509722,1421.734375,103624.56660485192,daily
2025-06-09 00:00:00+00:00,105793.0234375,110561.421875,105400.234375,110294.1015625,55903193732,0.0,0.0,0.04253991795791734,5161.1875,103801.92744634769,daily
2025-06-10 00:00:00+00:00,110295.6875,110380.125,108367.7109375,110257.234375,54700101509,0.0,0.0,-0.0003342625487465778,2012.4140625,103965.63721975808,daily
2025-06-11 00:00:00+00:00,110261.796875,110384.21875,108086.328125,108686.625,50842662052,0.0,0.0,-0.014244955298426398,2297.890625,104074.3579364324,daily
2025-06-12 00:00:00+00:00,108685.9140625,108780.6953125,105785.6875,105929.0546875,54843867968,0.0,0.0,-0.025371753999169577,2995.0078125,104119.31473727334,daily
2025-06-13 00:00:00+00:00,105924.59375,106182.546875,102822.0234375,106090.96875,69550440846,0.0,0.0,0.0015285141831733462,3360.5234375,104178.11457944843,daily
2025-06-14 00:00:00+00:00,106108.0859375,106203.7578125,104379.3671875,105472.40625,38007870453,0.0,0.0,-0.0058304915798971235,1824.390625,104198.86994719648,daily
2025-06-15 00:00:00+00:00,105464.84375,106157.1015625,104519.8828125,105552.0234375,36744307742,0.0,0.0,0.0007548627203146641,1637.21875,104219.5275857685,daily
2025-06-16 00:00:00+00:00,105555.59375,108915.375,104997.625,106796.7578125,50366626945,0.0,0.0,0.011792615001237072,3917.75,104272.35329763529,daily
2025-06-17 00:00:00+00:00,106794.1171875,107750.1953125,103396.53125,104601.1171875,55964092176,0.0,0.0,-0.020559056941174436,4353.6640625,104279.67416833722,daily
2025-06-18 00:00:00+00:00,104602.0703125,105581.8515625,103602.265625,104883.328125,47318089133,0.0,0.0,0.0026979724986506692,1979.5859375,104290.82953078211,daily
2025-06-19 00:00:00+00:00,104886.7734375,105250.890625,103940.7734375,104684.2890625,37333806920,0.0,0.0,-0.0018977187896134229,1310.1171875,104296.48390173844,daily
2025-06-20 00:00:00+00:00,104681.03125,106539.3828125,102372.2109375,103309.6015625,50951862476,0.0,0.0,-0.013131746055793259,4167.171875,104277.50058628016,daily
2025-06-21 00:00:00+00:00,103315.078125,104015.78125,100973.0625,102257.40625,38360555118,0.0,0.0,-0.010184874363913243,3042.71875,104248.66300907942,daily
2025-06-22 00:00:00+00:00,102212.03125,103351.6328125,98286.203125,100987.140625,65536997201,0.0,0.0,-0.012422235919953284,5065.4296875,104171.01249127094,daily
2025-06-23 00:00:00+00:00,100987.4765625,106116.859375,99705.75,105577.7734375,65237759656,0.0,0.0,0.04545759771084712,6411.109375,104203.57998712745,daily
2025-06-24 00:00:00+00:00,105571.515625,106316.828125,104740.2421875,106045.6328125,48822986421,0.0,0.0,0.004431419225533917,1576.5859375,104234.95121048029,daily
2025-06-25 00:00:00+00:00,106047.40625,108168.3984375,105881.390625,107361.2578125,51624120283,0.0,0.0,0.012406215749838134,2287.0078125,104290.25287609082,daily
2025-06-26 00:00:00+00:00,107375.0703125,108305.546875,106666.3515625,106960.0,43891990613,0.0,0.0,-0.003737454466123835,1639.1953125,104329.81015006287,daily
2025-06-27 00:00:00+00:00,106954.921875,107772.46875,106449.9921875,107088.4296875,45353692675,0.0,0.0,0.0012007263229245613,1322.4765625,104371.40854945409,daily
2025-06-28 00:00:00+00:00,107090.546875,107567.8828125,106883.9765625,107327.703125,30037708335,0.0,0.0,0.002234353778444831,683.90625,104400.64137802763,daily
2025-06-29 00:00:00+00:00,107327.8203125,108526.3046875,107230.109375,108385.5703125,35534874438,0.0,0.0,0.009856422495764683,1296.1953125,104446.71801968304,daily
2025-06-30 00:00:00+00:00,108383.4375,108798.7890625,106759.6484375,107135.3359375,42064804590,0.0,0.0,-0.011535062936840146,2039.140625,104483.02158864598,daily
2025-07-01 00:00:00+00:00,107144.3828125,107550.6796875,105270.2265625,105698.28125,44110692247,0.0,0.0,-0.013413452013053329,2280.453125,104499.98870694653,daily
2025-07-02 00:00:00+00:00,105703.1015625,109763.65625,105157.3984375,108859.3203125,56248657737,0.0,0.0,0.02990624847553991,4606.2578125,104576.24281197705,daily
2025-07-03 00:00:00+00:00,108845.015625,110541.4609375,108605.796875,109647.9765625,50494742270,0.0,0.0,0.007244728772290987,1935.6640625,104654.65202807452,daily
2025-07-04 00:00:00+00:00,109635.65625,109751.984375,107296.3828125,108034.3359375,42616442656,0.0,0.0,-0.014716556343200904,2455.6015625,104698.18194015816,daily
2025-07-05 00:00:00+00:00,108015.8359375,108381.34375,107842.2734375,108231.1796875,30615537520,0.0,0.0,0.0018220480395592098,539.0703125,104730.57259796205,daily
2025-07-06 00:00:00+00:00,108231.1875,109731.625,107847.015625,109232.0703125,36746020463,0.0,0.0,0.009247710575546852,1884.609375,104779.56729244636,daily
2025-07-07 00:00:00+00:00,109235.328125,109710.25,107527.0546875,108299.8515625,45415696597,0.0,0.0,-0.008534295352390808,2183.1953125,104826.29368220251,daily
2025-07-08 00:00:00+00:00,108298.2265625,109198.96875,107499.5546875,108950.2734375,44282204127,0.0,0.0,0.006005750382996888,1699.4140625,104878.98506627677,daily
2025-07-09 00:00:00+00:00,108950.2734375,111925.375,108357.6796875,111326.5546875,57927418065,0.0,0.0,0.021810695604753683,3567.6953125,104984.9776062531,daily
2025-07-10 00:00:00+00:00,111329.1953125,116608.78125,110660.75,115987.203125,95911605728,0.0,0.0,0.041864660687494615,5948.03125,105276.50804432212,daily
2025-07-11 00:00:00+00:00,115986.234375,118856.4765625,115245.6875,117516.9921875,86928361085,0.0,0.0,0.013189291760499877,3610.7890625,105563.57665619599,daily
2025-07-12 00:00:00+00:00,117530.7109375,118219.8984375,116977.0234375,117435.2265625,45524560304,0.0,0.0,-0.0006957770402219454,1242.875,105707.61592910126,daily
2025-07-13 00:00:00+00:00,117432.203125,119449.5703125,117265.4375,119116.1171875,49021091807,0.0,0.0,0.014313342548076147,2184.1328125,105880.53783579354,daily
2025-07-14 00:00:00+00:00,119115.7890625,123091.609375,118959.1953125,119849.703125,181746419401,0.0,0.0,0.006158578325259345,4132.4140625,106517.97742395323,daily
2025-07-15 00:00:00+00:00,119853.8515625,119935.5625,115765.6875,117777.1875,98321661181,0.0,0.0,-0.01729262210051885,4169.875,106789.22696409449,daily
2025-07-16 00:00:00+00:00,117777.1875,120065.515625,117064.8203125,118738.5078125,72162029070,0.0,0.0,0.00816219450392297,3000.6953125,106996.83802115386,daily
2025-07-17 00:00:00+00:00,118738.5078125,120999.609375,117508.21875,119289.84375,72363841798,0.0,0.0,0.004643278306736054,3491.390625,107207.35064588302,daily
2025-07-18 00:00:00+00:00,119284.109375,120851.9140625,116925.984375,118003.2265625,77945799785,0.0,0.0,-0.01078563897020779,3925.9296875,107402.87967405934,daily
2025-07-19 00:00:00+00:00,117998.125,118541.3984375,117388.4140625,117939.9765625,47564562765,0.0,0.0,-0.0005360022928398989,1152.984375,107518.0635248673,daily
2025-07-20 00:00:00+00:00,117944.109375,118865.03125,116550.1328125,117300.7890625,57515447231,0.0,0.0,-0.00541960002562214,2314.8984375,107645.68639542483,daily
2025-07-21 00:00:00+00:00,117306.46875,119671.5625,116584.3984375,117439.5390625,69820091744,0.0,0.0,0.0011828564931994912,3087.1640625,107798.37063948614,daily
2025-07-22 00:00:00+00:00,117426.5,120269.96875,116233.2265625,119995.4140625,79217583118,0.0,0.0,0.02176332622218302,4036.7421875,108010.36372321862,daily
